fecha,hora,central,mwh
2024-06-03,23,Central Quebrada Azul,79.87
2024-06-03,23,Central Lago Ventisquero,51.02
2024-06-03,23,Central Vega Escondida,96.65
2024-06-03,23,Parque Solar Pampa Alta,0.00
2024-06-03,23,Parque Solar Llano Blanco,0.00
2024-06-03,23,Parque Solar Salar Nuevo,0.00
2024-06-03,23,Parque Solar Cerro Dorado,0.00
2024-06-03,23,Parque Solar Media Luna,0.00
2024-06-03,23,Eolica Cerro Negro,3.20
2024-06-03,23,Eolica Punta Ventosa,0.00
2024-06-03,23,Eolica Loma Larga,16.79
2024-06-03,23,Eolica Vientos del Sur,65.35
2024-06-03,23,Termoelectrica Bahia Norte,199.96
2024-06-03,23,Termoelectrica Valle Central,223.41
2024-06-03,23,Termoelectrica Puerto Nuevo,246.15
2024-06-03,23,Termoelectrica Costa Brava,407.13
2024-06-03,23,Termoelectrica Peninsula Gris,192.99
2024-06-03,23,Diesel Respaldo Cordillera,0.00
2024-06-04,0,Central Rio Manso Alto,0.00
2024-06-04,0,Central Salto del Pehuen,132.58
2024-06-04,0,Central Quebrada Azul,81.35
2024-06-04,0,Central Lago Ventisquero,47.14
2024-06-04,0,Central Vega Escondida,102.94
2024-06-04,0,Parque Solar Pampa Alta,0.00
2024-06-04,0,Parque Solar Llano Blanco,0.00
2024-06-04,0,Parque Solar Salar Nuevo,0.00
2024-06-04,0,Parque Solar Cerro Dorado,0.00
2024-06-04,0,Parque Solar Media Luna,0.00
2024-06-04,0,Eolica Cerro Negro,3.20
2024-06-04,0,Eolica Punta Ventosa,0.00
2024-06-04,0,Eolica Loma Larga,9.22
2024-06-04,0,Eolica Vientos del Sur,87.59
2024-06-04,0,Termoelectrica Bahia Norte,219.16
2024-06-04,0,Termoelectrica Valle Central,225.14
2024-06-04,0,Termoelectrica Puerto Nuevo,263.21
2024-06-04,0,Termoelectrica Costa Brava,406.88
2024-06-04,0,Termoelectrica Peninsula Gris,194.45
2024-06-04,0,Diesel Respaldo Cordillera,0.00
2024-06-04,1,Central Rio Manso Alto,0.00
2024-06-04,1,Central Salto del Pehuen,125.69
2024-06-04,1,Central Quebrada Azul,74.82
2024-06-04,1,Central Lago Ventisquero,41.20
2024-06-04,1,Central Vega Escondida,99.32
2024-06-04,1,Parque Solar Pampa Alta,0.00
2024-06-04,1,Parque Solar Llano Blanco,0.00
2024-06-04,1,Parque Solar Salar Nuevo,0.00
2024-06-04,1,Parque Solar Cerro Dorado,0.00
2024-06-04,1,Parque Solar Media Luna,0.00
2024-06-04,1,Eolica Cerro Negro,3.20
2024-06-04,1,Eolica Punta Ventosa,0.00
2024-06-04,1,Eolica Loma Larga,21.28
2024-06-04,1,Eolica Vientos del Sur,62.90
2024-06-04,1,Termoelectrica Bahia Norte,222.66
2024-06-04,1,Termoelectrica Valle Central,206.32
2024-06-04,1,Termoelectrica Puerto Nuevo,245.01
2024-06-04,1,Termoelectrica Costa Brava,427.46
2024-06-04,1,Termoelectrica Peninsula Gris,186.68
2024-06-04,1,Diesel Respaldo Cordillera,0.00
2024-06-04,2,Central Rio Manso Alto,0.00
2024-06-04,2,Central Salto del Pehuen,127.09
2024-06-04,2,Central Quebrada Azul,76.56
2024-06-04,2,Central Lago Ventisquero,47.11
2024-06-04,2,Central Vega Escondida,108.18
2024-06-04,2,Parque Solar Pampa Alta,0.00
2024-06-04,2,Parque Solar Llano Blanco,0.00
2024-06-04,2,Parque Solar Salar Nuevo,0.00
2024-06-04,2,Parque Solar Cerro Dorado,0.00
2024-06-04,2,Parque Solar Media Luna,0.00
2024-06-04,2,Eolica Cerro Negro,3.20
2024-06-04,2,Eolica Punta Ventosa,0.00
2024-06-04,2,Eolica Loma Larga,14.18
2024-06-04,2,Eolica Vientos del Sur,43.56
2024-06-04,2,Termoelectrica Bahia Norte,221.00
2024-06-04,2,Termoelectrica Valle Central,219.29
2024-06-04,2,Termoelectrica Puerto Nuevo,249.75
2024-06-04,2,Termoelectrica Costa Brava,420.44
2024-06-04,2,Termoelectrica Peninsula Gris,198.03
2024-06-04,2,Diesel Respaldo Cordillera,0.00
2024-06-04,3,Central Rio Manso Alto,0.00
2024-06-04,3,Central Salto del Pehuen,131.94
2024-06-04,3,Central Quebrada Azul,75.84
2024-06-04,3,Central Lago Ventisquero,46.52
2024-06-04,3,Central Vega Escondida,98.37
2024-06-04,3,Parque Solar Pampa Alta,0.00
2024-06-04,3,Parque Solar Llano Blanco,0.00
2024-06-04,3,Parque Solar Salar Nuevo,0.00
2024-06-04,3,Parque Solar Cerro Dorado,0.00
2024-06-04,3,Parque Solar Media Luna,0.00
2024-06-04,3,Eolica Cerro Negro,3.20
2024-06-04,3,Eolica Punta Ventosa,0.00
2024-06-04,3,Eolica Loma Larga,10.96
2024-06-04,3,Eolica Vientos del Sur,40.78
2024-06-04,3,Termoelectrica Bahia Norte,215.46
2024-06-04,3,Termoelectrica Valle Central,210.94
2024-06-04,3,Termoelectrica Puerto Nuevo,267.62
2024-06-04,3,Termoelectrica Costa Brava,434.59
2024-06-04,3,Termoelectrica Peninsula Gris,183.68
2024-06-04,3,Diesel Respaldo Cordillera,0.00
2024-06-04,4,Central Rio Manso Alto,0.00
2024-06-04,4,Central Salto del Pehuen,138.42
2024-06-04,4,Central Quebrada Azul,70.06
2024-06-04,4,Central Lago Ventisquero,44.26
2024-06-04,4,Central Vega Escondida,104.75
2024-06-04,4,Parque Solar Pampa Alta,0.00
2024-06-04,4,Parque Solar Llano Blanco,0.00
2024-06-04,4,Parque Solar Salar Nuevo,0.00
2024-06-04,4,Parque Solar Cerro Dorado,0.00
2024-06-04,4,Parque Solar Media Luna,0.00
2024-06-04,4,Eolica Cerro Negro,3.20
2024-06-04,4,Eolica Punta Ventosa,0.00
2024-06-04,4,Eolica Loma Larga,1.96
2024-06-04,4,Eolica Vientos del Sur,50.20
2024-06-04,4,Termoelectrica Bahia Norte,217.34
2024-06-04,4,Termoelectrica Valle Central,218.04
2024-06-04,4,Termoelectrica Puerto Nuevo,249.48
2024-06-04,4,Termoelectrica Costa Brava,423.68
2024-06-04,4,Termoelectrica Peninsula Gris,195.73
2024-06-04,4,Diesel Respaldo Cordillera,0.00
2024-06-04,5,Central Rio Manso Alto,0.00
2024-06-04,5,Central Salto del Pehuen,122.23
2024-06-04,5,Central Quebrada Azul,80.21
2024-06-04,5,Central Lago Ventisquero,45.90
2024-06-04,5,Central Vega Escondida,105.38
2024-06-04,5,Parque Solar Pampa Alta,0.00
2024-06-04,5,Parque Solar Llano Blanco,0.00
2024-06-04,5,Parque Solar Salar Nuevo,0.00
2024-06-04,5,Parque Solar Cerro Dorado,0.00
2024-06-04,5,Parque Solar Media Luna,0.00
2024-06-04,5,Eolica Cerro Negro,3.20
2024-06-04,5,Eolica Punta Ventosa,0.00
2024-06-04,5,Eolica Loma Larga,1.96
2024-06-04,5,Eolica Vientos del Sur,56.68
2024-06-04,5,Termoelectrica Bahia Norte,214.18
2024-06-04,5,Termoelectrica Valle Central,211.43
2024-06-04,5,Termoelectrica Puerto Nuevo,259.61
2024-06-04,5,Termoelectrica Costa Brava,436.11
2024-06-04,5,Termoelectrica Peninsula Gris,190.86
2024-06-04,5,Diesel Respaldo Cordillera,0.00
2024-06-04,6,Central Rio Manso Alto,0.00
2024-06-04,6,Central Salto del Pehuen,122.69
2024-06-04,6,Central Quebrada Azul,73.38
2024-06-04,6,Central Lago Ventisquero,46.48
2024-06-04,6,Central Vega Escondida,106.41
2024-06-04,6,Parque Solar Pampa Alta,0.00
2024-06-04,6,Parque Solar Llano Blanco,0.00
2024-06-04,6,Parque Solar Salar Nuevo,0.00
2024-06-04,6,Parque Solar Cerro Dorado,0.00
2024-06-04,6,Parque Solar Media Luna,0.00
2024-06-04,6,Eolica Cerro Negro,3.20
2024-06-04,6,Eolica Punta Ventosa,0.00
2024-06-04,6,Eolica Loma Larga,1.96
2024-06-04,6,Eolica Vientos del Sur,53.58
2024-06-04,6,Termoelectrica Bahia Norte,221.94
2024-06-04,6,Termoelectrica Valle Central,209.01
2024-06-04,6,Termoelectrica Puerto Nuevo,251.69
2024-06-04,6,Termoelectrica Costa Brava,419.95
2024-06-04,6,Termoelectrica Peninsula Gris,182.02
2024-06-04,6,Diesel Respaldo Cordillera,0.00
2024-06-04,7,Central Rio Manso Alto,0.00
2024-06-04,7,Central Salto del Pehuen,131.33
2024-06-04,7,Central Quebrada Azul,77.64
2024-06-04,7,Central Lago Ventisquero,47.38
2024-06-04,7,Central Vega Escondida,108.86
2024-06-04,7,Parque Solar Pampa Alta,18.22
2024-06-04,7,Parque Solar Llano Blanco,11.49
2024-06-04,7,Parque Solar Salar Nuevo,15.45
2024-06-04,7,Parque Solar Cerro Dorado,7.47
2024-06-04,7,Parque Solar Media Luna,6.18
2024-06-04,7,Eolica Cerro Negro,3.20
2024-06-04,7,Eolica Punta Ventosa,0.00
2024-06-04,7,Eolica Loma Larga,1.96
2024-06-04,7,Eolica Vientos del Sur,50.03
2024-06-04,7,Termoelectrica Bahia Norte,218.25
2024-06-04,7,Termoelectrica Valle Central,220.09
2024-06-04,7,Termoelectrica Puerto Nuevo,264.48
2024-06-04,7,Termoelectrica Costa Brava,428.07
2024-06-04,7,Termoelectrica Peninsula Gris,184.40
2024-06-04,7,Diesel Respaldo Cordillera,0.00
2024-06-04,8,Central Rio Manso Alto,0.00
2024-06-04,8,Central Salto del Pehuen,146.88
2024-06-04,8,Central Quebrada Azul,78.49
2024-06-04,8,Central Lago Ventisquero,46.67
2024-06-04,8,Central Vega Escondida,105.88
2024-06-04,8,Parque Solar Pampa Alta,53.61
2024-06-04,8,Parque Solar Llano Blanco,33.80
2024-06-04,8,Parque Solar Salar Nuevo,45.46
2024-06-04,8,Parque Solar Cerro Dorado,21.96
2024-06-04,8,Parque Solar Media Luna,18.18
2024-06-04,8,Eolica Cerro Negro,3.20
2024-06-04,8,Eolica Punta Ventosa,0.00
2024-06-04,8,Eolica Loma Larga,1.96
2024-06-04,8,Eolica Vientos del Sur,44.88
2024-06-04,8,Termoelectrica Bahia Norte,224.55
2024-06-04,8,Termoelectrica Valle Central,210.04
2024-06-04,8,Termoelectrica Puerto Nuevo,245.30
2024-06-04,8,Termoelectrica Costa Brava,428.41
2024-06-04,8,Termoelectrica Peninsula Gris,196.53
2024-06-04,8,Diesel Respaldo Cordillera,0.00
2024-06-04,9,Central Rio Manso Alto,0.00
2024-06-04,9,Central Salto del Pehuen,139.09
2024-06-04,9,Central Quebrada Azul,78.50
2024-06-04,9,Central Lago Ventisquero,49.60
2024-06-04,9,Central Vega Escondida,104.68
2024-06-04,9,Parque Solar Pampa Alta,85.89
2024-06-04,9,Parque Solar Llano Blanco,54.15
2024-06-04,9,Parque Solar Salar Nuevo,72.82
2024-06-04,9,Parque Solar Cerro Dorado,35.19
2024-06-04,9,Parque Solar Media Luna,29.13
2024-06-04,9,Eolica Cerro Negro,3.20
2024-06-04,9,Eolica Punta Ventosa,0.00
2024-06-04,9,Eolica Loma Larga,1.96
2024-06-04,9,Eolica Vientos del Sur,48.06
2024-06-04,9,Termoelectrica Bahia Norte,217.35
2024-06-04,9,Termoelectrica Valle Central,220.69
2024-06-04,9,Termoelectrica Puerto Nuevo,263.30
2024-06-04,9,Termoelectrica Costa Brava,415.80
2024-06-04,9,Termoelectrica Peninsula Gris,187.56
2024-06-04,9,Diesel Respaldo Cordillera,0.00
2024-06-04,10,Central Rio Manso Alto,0.00
2024-06-04,10,Central Salto del Pehuen,128.23
2024-06-04,10,Central Quebrada Azul,72.08
2024-06-04,10,Central Lago Ventisquero,48.51
2024-06-04,10,Central Vega Escondida,105.97
2024-06-04,10,Parque Solar Pampa Alta,113.17
2024-06-04,10,Parque Solar Llano Blanco,71.35
2024-06-04,10,Parque Solar Salar Nuevo,95.95
2024-06-04,10,Parque Solar Cerro Dorado,46.36
2024-06-04,10,Parque Solar Media Luna,38.38
2024-06-04,10,Eolica Cerro Negro,3.29
2024-06-04,10,Eolica Punta Ventosa,0.00
2024-06-04,10,Eolica Loma Larga,2.01
2024-06-04,10,Eolica Vientos del Sur,33.19
2024-06-04,10,Termoelectrica Bahia Norte,231.42
2024-06-04,10,Termoelectrica Valle Central,210.88
2024-06-04,10,Termoelectrica Puerto Nuevo,248.60
2024-06-04,10,Termoelectrica Costa Brava,414.26
2024-06-04,10,Termoelectrica Peninsula Gris,184.51
2024-06-04,10,Diesel Respaldo Cordillera,0.00
2024-06-04,11,Central Rio Manso Alto,0.00
2024-06-04,11,Central Salto del Pehuen,126.41
2024-06-04,11,Central Quebrada Azul,76.04
2024-06-04,11,Central Lago Ventisquero,46.15
2024-06-04,11,Central Vega Escondida,109.38
2024-06-04,11,Parque Solar Pampa Alta,133.88
2024-06-04,11,Parque Solar Llano Blanco,84.40
2024-06-04,11,Parque Solar Salar Nuevo,113.50
2024-06-04,11,Parque Solar Cerro Dorado,54.84
2024-06-04,11,Parque Solar Media Luna,45.40
2024-06-04,11,Eolica Cerro Negro,3.37
2024-06-04,11,Eolica Punta Ventosa,44.68
2024-06-04,11,Eolica Loma Larga,2.06
2024-06-04,11,Eolica Vientos del Sur,53.34
2024-06-04,11,Termoelectrica Bahia Norte,226.94
2024-06-04,11,Termoelectrica Valle Central,223.47
2024-06-04,11,Termoelectrica Puerto Nuevo,269.00
2024-06-04,11,Termoelectrica Costa Brava,403.07
2024-06-04,11,Termoelectrica Peninsula Gris,182.54
2024-06-04,11,Diesel Respaldo Cordillera,0.00
2024-06-04,12,Central Rio Manso Alto,0.00
2024-06-04,12,Central Salto del Pehuen,129.82
2024-06-04,12,Central Quebrada Azul,77.83
2024-06-04,12,Central Lago Ventisquero,46.96
2024-06-04,12,Central Vega Escondida,105.16
2024-06-04,12,Parque Solar Pampa Alta,146.80
2024-06-04,12,Parque Solar Llano Blanco,92.55
2024-06-04,12,Parque Solar Salar Nuevo,124.46
2024-06-04,12,Parque Solar Cerro Dorado,60.14
2024-06-04,12,Parque Solar Media Luna,49.78
2024-06-04,12,Eolica Cerro Negro,3.44
2024-06-04,12,Eolica Punta Ventosa,45.37
2024-06-04,12,Eolica Loma Larga,2.11
2024-06-04,12,Eolica Vientos del Sur,47.73
2024-06-04,12,Termoelectrica Bahia Norte,228.24
2024-06-04,12,Termoelectrica Valle Central,209.82
2024-06-04,12,Termoelectrica Puerto Nuevo,252.98
2024-06-04,12,Termoelectrica Costa Brava,440.92
2024-06-04,12,Termoelectrica Peninsula Gris,189.39
2024-06-04,12,Diesel Respaldo Cordillera,0.00
2024-06-04,13,Central Rio Manso Alto,0.00
2024-06-04,13,Central Salto del Pehuen,134.97
2024-06-04,13,Central Quebrada Azul,78.29
2024-06-04,13,Central Lago Ventisquero,50.01
2024-06-04,13,Central Vega Escondida,108.93
2024-06-04,13,Parque Solar Pampa Alta,151.19
2024-06-04,13,Parque Solar Llano Blanco,95.32
2024-06-04,13,Parque Solar Salar Nuevo,128.19
2024-06-04,13,Parque Solar Cerro Dorado,61.94
2024-06-04,13,Parque Solar Media Luna,51.27
2024-06-04,13,Eolica Cerro Negro,3.50
2024-06-04,13,Eolica Punta Ventosa,57.94
2024-06-04,13,Eolica Loma Larga,2.14
2024-06-04,13,Eolica Vientos del Sur,56.12
2024-06-04,13,Termoelectrica Bahia Norte,239.48
2024-06-04,13,Termoelectrica Valle Central,223.14
2024-06-04,13,Termoelectrica Puerto Nuevo,261.15
2024-06-04,13,Termoelectrica Costa Brava,426.52
2024-06-04,13,Termoelectrica Peninsula Gris,193.82
2024-06-04,13,Diesel Respaldo Cordillera,0.00
2024-06-04,14,Central Rio Manso Alto,0.00
2024-06-04,14,Central Salto del Pehuen,124.05
2024-06-04,14,Central Quebrada Azul,77.11
2024-06-04,14,Central Lago Ventisquero,44.38
2024-06-04,14,Central Vega Escondida,111.91
2024-06-04,14,Parque Solar Pampa Alta,146.80
2024-06-04,14,Parque Solar Llano Blanco,92.55
2024-06-04,14,Parque Solar Salar Nuevo,124.46
2024-06-04,14,Parque Solar Cerro Dorado,60.14
2024-06-04,14,Parque Solar Media Luna,49.78
2024-06-04,14,Eolica Cerro Negro,3.55
2024-06-04,14,Eolica Punta Ventosa,55.58
2024-06-04,14,Eolica Loma Larga,2.17
2024-06-04,14,Eolica Vientos del Sur,73.33
2024-06-04,14,Termoelectrica Bahia Norte,214.08
2024-06-04,14,Termoelectrica Valle Central,219.20
2024-06-04,14,Termoelectrica Puerto Nuevo,265.54
2024-06-04,14,Termoelectrica Costa Brava,444.77
2024-06-04,14,Termoelectrica Peninsula Gris,194.69
2024-06-04,14,Diesel Respaldo Cordillera,0.00
2024-06-04,15,Central Rio Manso Alto,0.00
2024-06-04,15,Central Salto del Pehuen,135.33
2024-06-04,15,Central Quebrada Azul,80.00
2024-06-04,15,Central Lago Ventisquero,49.06
2024-06-04,15,Central Vega Escondida,106.77
2024-06-04,15,Parque Solar Pampa Alta,133.88
2024-06-04,15,Parque Solar Llano Blanco,84.40
2024-06-04,15,Parque Solar Salar Nuevo,113.50
2024-06-04,15,Parque Solar Cerro Dorado,54.84
2024-06-04,15,Parque Solar Media Luna,45.40
2024-06-04,15,Eolica Cerro Negro,3.57
2024-06-04,15,Eolica Punta Ventosa,63.76
2024-06-04,15,Eolica Loma Larga,19.09
2024-06-04,15,Eolica Vientos del Sur,59.99
2024-06-04,15,Termoelectrica Bahia Norte,229.61
2024-06-04,15,Termoelectrica Valle Central,214.72
2024-06-04,15,Termoelectrica Puerto Nuevo,257.87
2024-06-04,15,Termoelectrica Costa Brava,431.69
2024-06-04,15,Termoelectrica Peninsula Gris,191.82
2024-06-04,15,Diesel Respaldo Cordillera,0.00
2024-06-04,16,Central Rio Manso Alto,0.00
2024-06-04,16,Central Salto del Pehuen,131.81
2024-06-04,16,Central Quebrada Azul,74.92
2024-06-04,16,Central Lago Ventisquero,48.10
2024-06-04,16,Central Vega Escondida,106.97
2024-06-04,16,Parque Solar Pampa Alta,113.17
2024-06-04,16,Parque Solar Llano Blanco,71.35
2024-06-04,16,Parque Solar Salar Nuevo,95.95
2024-06-04,16,Parque Solar Cerro Dorado,46.36
2024-06-04,16,Parque Solar Media Luna,38.38
2024-06-04,16,Eolica Cerro Negro,3.58
2024-06-04,16,Eolica Punta Ventosa,74.55
2024-06-04,16,Eolica Loma Larga,34.59
2024-06-04,16,Eolica Vientos del Sur,32.33
2024-06-04,16,Termoelectrica Bahia Norte,241.00
2024-06-04,16,Termoelectrica Valle Central,210.24
2024-06-04,16,Termoelectrica Puerto Nuevo,271.07
2024-06-04,16,Termoelectrica Costa Brava,433.54
2024-06-04,16,Termoelectrica Peninsula Gris,195.90
2024-06-04,16,Diesel Respaldo Cordillera,0.00
2024-06-04,17,Central Rio Manso Alto,0.00
2024-06-04,17,Central Salto del Pehuen,135.24
2024-06-04,17,Central Quebrada Azul,81.14
2024-06-04,17,Central Lago Ventisquero,45.06
2024-06-04,17,Central Vega Escondida,110.29
2024-06-04,17,Parque Solar Pampa Alta,85.89
2024-06-04,17,Parque Solar Llano Blanco,54.15
2024-06-04,17,Parque Solar Salar Nuevo,72.82
2024-06-04,17,Parque Solar Cerro Dorado,35.19
2024-06-04,17,Parque Solar Media Luna,29.13
2024-06-04,17,Eolica Cerro Negro,20.51
2024-06-04,17,Eolica Punta Ventosa,69.27
2024-06-04,17,Eolica Loma Larga,34.76
2024-06-04,17,Eolica Vientos del Sur,39.67
2024-06-04,17,Termoelectrica Bahia Norte,226.58
2024-06-04,17,Termoelectrica Valle Central,204.63
2024-06-04,17,Termoelectrica Puerto Nuevo,270.33
2024-06-04,17,Termoelectrica Costa Brava,434.33
2024-06-04,17,Termoelectrica Peninsula Gris,187.22
2024-06-04,17,Diesel Respaldo Cordillera,0.00
2024-06-04,18,Central Rio Manso Alto,0.00
2024-06-04,18,Central Salto del Pehuen,139.50
2024-06-04,18,Central Quebrada Azul,84.73
2024-06-04,18,Central Lago Ventisquero,48.65
2024-06-04,18,Central Vega Escondida,115.26
2024-06-04,18,Parque Solar Pampa Alta,53.61
2024-06-04,18,Parque Solar Llano Blanco,33.80
2024-06-04,18,Parque Solar Salar Nuevo,45.46
2024-06-04,18,Parque Solar Cerro Dorado,21.96
2024-06-04,18,Parque Solar Media Luna,18.18
2024-06-04,18,Eolica Cerro Negro,72.36
2024-06-04,18,Eolica Punta Ventosa,78.46
2024-06-04,18,Eolica Loma Larga,46.49
2024-06-04,18,Eolica Vientos del Sur,70.10
2024-06-04,18,Termoelectrica Bahia Norte,226.45
2024-06-04,18,Termoelectrica Valle Central,218.79
2024-06-04,18,Termoelectrica Puerto Nuevo,248.91
2024-06-04,18,Termoelectrica Costa Brava,438.03
2024-06-04,18,Termoelectrica Peninsula Gris,191.68
2024-06-04,18,Diesel Respaldo Cordillera,25.62
2024-06-04,19,Central Rio Manso Alto,0.00
2024-06-04,19,Central Salto del Pehuen,132.26
2024-06-04,19,Central Quebrada Azul,75.80
2024-06-04,19,Central Lago Ventisquero,46.28
2024-06-04,19,Central Vega Escondida,112.57
2024-06-04,19,Parque Solar Pampa Alta,18.22
2024-06-04,19,Parque Solar Llano Blanco,11.49
2024-06-04,19,Parque Solar Salar Nuevo,15.45
2024-06-04,19,Parque Solar Cerro Dorado,7.47
2024-06-04,19,Parque Solar Media Luna,6.18
2024-06-04,19,Eolica Cerro Negro,82.73
2024-06-04,19,Eolica Punta Ventosa,76.03
2024-06-04,19,Eolica Loma Larga,48.65
2024-06-04,19,Eolica Vientos del Sur,47.34
2024-06-04,19,Termoelectrica Bahia Norte,232.48
2024-06-04,19,Termoelectrica Valle Central,213.00
2024-06-04,19,Termoelectrica Puerto Nuevo,259.54
2024-06-04,19,Termoelectrica Costa Brava,455.48
2024-06-04,19,Termoelectrica Peninsula Gris,193.04
2024-06-04,19,Diesel Respaldo Cordillera,24.51
2024-06-04,20,Central Rio Manso Alto,0.00
2024-06-04,20,Central Salto del Pehuen,144.18
2024-06-04,20,Central Quebrada Azul,82.72
2024-06-04,20,Central Lago Ventisquero,47.27
2024-06-04,20,Central Vega Escondida,115.33
2024-06-04,20,Parque Solar Pampa Alta,0.00
2024-06-04,20,Parque Solar Llano Blanco,0.00
2024-06-04,20,Parque Solar Salar Nuevo,0.00
2024-06-04,20,Parque Solar Cerro Dorado,0.00
2024-06-04,20,Parque Solar Media Luna,0.00
2024-06-04,20,Eolica Cerro Negro,114.43
2024-06-04,20,Eolica Punta Ventosa,57.03
2024-06-04,20,Eolica Loma Larga,70.20
2024-06-04,20,Eolica Vientos del Sur,48.34
2024-06-04,20,Termoelectrica Bahia Norte,231.46
2024-06-04,20,Termoelectrica Valle Central,212.16
2024-06-04,20,Termoelectrica Puerto Nuevo,255.68
2024-06-04,20,Termoelectrica Costa Brava,428.70
2024-06-04,20,Termoelectrica Peninsula Gris,189.23
2024-06-04,20,Diesel Respaldo Cordillera,25.79
2024-06-04,21,Central Rio Manso Alto,0.00
2024-06-04,21,Central Salto del Pehuen,138.24
2024-06-04,21,Central Quebrada Azul,79.63
2024-06-04,21,Central Lago Ventisquero,45.18
2024-06-04,21,Central Vega Escondida,110.83
2024-06-04,21,Parque Solar Pampa Alta,0.00
2024-06-04,21,Parque Solar Llano Blanco,0.00
2024-06-04,21,Parque Solar Salar Nuevo,0.00
2024-06-04,21,Parque Solar Cerro Dorado,0.00
2024-06-04,21,Parque Solar Media Luna,0.00
2024-06-04,21,Eolica Cerro Negro,115.38
2024-06-04,21,Eolica Punta Ventosa,44.11
2024-06-04,21,Eolica Loma Larga,58.08
2024-06-04,21,Eolica Vientos del Sur,49.99
2024-06-04,21,Termoelectrica Bahia Norte,233.29
2024-06-04,21,Termoelectrica Valle Central,208.09
2024-06-04,21,Termoelectrica Puerto Nuevo,256.95
2024-06-04,21,Termoelectrica Costa Brava,438.20
2024-06-04,21,Termoelectrica Peninsula Gris,190.45
2024-06-04,21,Diesel Respaldo Cordillera,20.37
2024-06-04,22,Central Rio Manso Alto,0.00
2024-06-04,22,Central Salto del Pehuen,147.36
2024-06-04,22,Central Quebrada Azul,77.25
2024-06-04,22,Central Lago Ventisquero,47.20
2024-06-04,22,Central Vega Escondida,108.41
2024-06-04,22,Parque Solar Pampa Alta,0.00
2024-06-04,22,Parque Solar Llano Blanco,0.00
2024-06-04,22,Parque Solar Salar Nuevo,0.00
2024-06-04,22,Parque Solar Cerro Dorado,0.00
2024-06-04,22,Parque Solar Media Luna,0.00
2024-06-04,22,Eolica Cerro Negro,95.97
2024-06-04,22,Eolica Punta Ventosa,46.28
2024-06-04,22,Eolica Loma Larga,63.64
2024-06-04,22,Eolica Vientos del Sur,43.37
2024-06-04,22,Termoelectrica Bahia Norte,227.11
2024-06-04,22,Termoelectrica Valle Central,223.39
2024-06-04,22,Termoelectrica Puerto Nuevo,260.14
2024-06-04,22,Termoelectrica Costa Brava,447.86
2024-06-04,22,Termoelectrica Peninsula Gris,189.21
2024-06-04,22,Diesel Respaldo Cordillera,21.11
2024-06-04,23,Central Rio Manso Alto,0.00
2024-06-04,23,Central Salto del Pehuen,143.06
2024-06-04,23,Central Quebrada Azul,79.76
2024-06-04,23,Central Lago Ventisquero,45.80
2024-06-04,23,Central Vega Escondida,106.84
2024-06-04,23,Parque Solar Pampa Alta,0.00
2024-06-04,23,Parque Solar Llano Blanco,0.00
2024-06-04,23,Parque Solar Salar Nuevo,0.00
2024-06-04,23,Parque Solar Cerro Dorado,0.00
2024-06-04,23,Parque Solar Media Luna,0.00
2024-06-04,23,Eolica Cerro Negro,56.88
2024-06-04,23,Eolica Punta Ventosa,39.12
2024-06-04,23,Eolica Loma Larga,54.11
2024-06-04,23,Eolica Vientos del Sur,51.50
2024-06-04,23,Termoelectrica Bahia Norte,222.00
2024-06-04,23,Termoelectrica Valle Central,229.99
2024-06-04,23,Termoelectrica Puerto Nuevo,249.53
2024-06-04,23,Termoelectrica Costa Brava,414.37
2024-06-04,23,Termoelectrica Peninsula Gris,190.63
2024-06-04,23,Diesel Respaldo Cordillera,0.00
2024-06-05,0,Central Rio Manso Alto,0.00
2024-06-05,0,Central Salto del Pehuen,118.41
2024-06-05,0,Central Quebrada Azul,83.30
2024-06-05,0,Central Lago Ventisquero,47.33
2024-06-05,0,Central Vega Escondida,99.85
2024-06-05,0,Parque Solar Pampa Alta,0.00
2024-06-05,0,Parque Solar Llano Blanco,0.00
2024-06-05,0,Parque Solar Salar Nuevo,0.00
2024-06-05,0,Parque Solar Cerro Dorado,0.00
2024-06-05,0,Parque Solar Media Luna,0.00
2024-06-05,0,Eolica Cerro Negro,73.23
2024-06-05,0,Eolica Punta Ventosa,65.87
2024-06-05,0,Eolica Loma Larga,54.43
2024-06-05,0,Eolica Vientos del Sur,70.76
2024-06-05,0,Termoelectrica Bahia Norte,220.68
2024-06-05,0,Termoelectrica Valle Central,203.08
2024-06-05,0,Termoelectrica Puerto Nuevo,230.60
2024-06-05,0,Termoelectrica Costa Brava,424.65
2024-06-05,0,Termoelectrica Peninsula Gris,190.02
2024-06-05,0,Diesel Respaldo Cordillera,0.00
2024-06-05,1,Central Rio Manso Alto,0.00
2024-06-05,1,Central Salto del Pehuen,135.77
2024-06-05,1,Central Quebrada Azul,79.22
2024-06-05,1,Central Lago Ventisquero,48.83
2024-06-05,1,Central Vega Escondida,105.81
2024-06-05,1,Parque Solar Pampa Alta,0.00
2024-06-05,1,Parque Solar Llano Blanco,0.00
2024-06-05,1,Parque Solar Salar Nuevo,0.00
2024-06-05,1,Parque Solar Cerro Dorado,0.00
2024-06-05,1,Parque Solar Media Luna,0.00
2024-06-05,1,Eolica Cerro Negro,84.23
2024-06-05,1,Eolica Punta Ventosa,74.17
2024-06-05,1,Eolica Loma Larga,55.56
2024-06-05,1,Eolica Vientos del Sur,70.31
